Name,English only,Spanish,French Creole,Yaddish,Italian,Portuguese,German,Greek,Russian,Polish,Serbo-Croatian,Armenian,Persian,Gujarati,Hindi,Urdu,Chinese,Japanese,Korean,Mon-Khmer,Hmong,Thai,Laotian,Vietnamese,Tagalog,Navajo,Hungarian,Arabic,Hebrew,state,Year
Georgia,8143482.0,748955.0,16848.0,5516.0,4760.0,13272.0,23356.0,2909.0,6705.0,5238.0,365.0,22985.0,28160.0,13073.0,1971.0,7885.0,13104.0,8618.0,6413.0,45705.0,9152.0,45221.0,2996.0,44745.0,8851.0,12966.0,17333.0,2617.0,20991.0,13,2016
Hawaii,982489.0,25854.0,116.0,336.0,915.0,1962.0,3650.0,535.0,207.0,682.0,58.0,59.0,583.0,25.0,36.0,110.0,285.0,122.0,4.0,31901.0,45204.0,18116.0,32.0,10108.0,3610.0,60202.0,628.0,542.0,132.0,15,2016
Idaho,1359822.0,120847.0,53.0,855.0,504.0,1454.0,4509.0,229.0,2514.0,1406.0,15.0,72.0,749.0,242.0,121.0,43.0,214.0,308.0,48.0,3445.0,1052.0,851.0,72.0,1487.0,1045.0,2201.0,2569.0,133.0,162.0,16,2016
Illinois,9328769.0,1596091.0,4267.0,7110.0,33963.0,6915.0,40067.0,179651.0,31136.0,35007.0,2004.0,44506.0,43035.0,46633.0,6287.0,6080.0,20939.0,13000.0,16990.0,102065.0,13589.0,44848.0,445.0,20808.0,11563.0,81878.0,61598.0,5247.0,21091.0,17,2016
Indiana,5652387.0,285410.0,1757.0,25945.0,3485.0,2211.0,32069.0,4052.0,5276.0,4928.0,146.0,3412.0,7161.0,4280.0,5632.0,1261.0,3482.0,2569.0,1420.0,26846.0,5542.0,7089.0,248.0,6710.0,1839.0,7502.0,10865.0,899.0,1711.0,18,2016
Iowa,2691369.0,113633.0,304.0,4052.0,1036.0,860.0,12159.0,453.0,8957.0,1357.0,51.0,608.0,2778.0,763.0,324.0,693.0,2239.0,1325.0,805.0,11583.0,1433.0,2659.0,701.0,7751.0,6059.0,2562.0,5829.0,393.0,2519.0,19,2016
Kansas,2393985.0,203505.0,361.0,1997.0,887.0,1556.0,10934.0,478.0,850.0,597.0,70.0,820.0,3243.0,1518.0,811.0,1315.0,3407.0,1540.0,732.0,10714.0,2095.0,3778.0,1354.0,12659.0,4844.0,3391.0,4824.0,381.0,2755.0,20,2016
Kentucky,3923603.0,106467.0,724.0,6167.0,838.0,912.0,13606.0,574.0,4760.0,1443.0,128.0,2300.0,2613.0,1543.0,406.0,489.0,1781.0,933.0,684.0,7734.0,4416.0,3214.0,76.0,4636.0,1405.0,3586.0,8399.0,411.0,3547.0,21,2016
Louisiana,3976236.0,156774.0,7364.0,744.0,1869.0,3100.0,5048.0,603.0,1056.0,676.0,165.0,1253.0,2445.0,1915.0,455.0,571.0,867.0,943.0,501.0,9865.0,1754.0,3009.0,78.0,29570.0,2623.0,4304.0,8974.0,461.0,653.0,22,2016
Maine,1183034.0,11411.0,283.0,697.0,1019.0,1201.0,3321.0,524.0,471.0,459.0,35.0,165.0,466.0,207.0,0.0,37.0,162.0,129.0,24.0,3158.0,575.0,421.0,0.0,1966.0,534.0,1641.0,2544.0,151.0,2268.0,23,2016
Maryland,4608065.0,416796.0,14167.0,4550.0,8960.0,11296.0,17470.0,4272.0,1804.0,5114.0,1673.0,10628.0,18926.0,18671.0,5508.0,8028.0,8115.0,7265.0,5758.0,67027.0,6303.0,37819.0,85.0,22142.0,4521.0,32434.0,16533.0,6541.0,26353.0,24,2016
Massachusetts,4928575.0,548794.0,73777.0,4154.0,35274.0,180020.0,16915.0,16411.0,4587.0,7724.0,6762.0,10806.0,20675.0,7283.0,3319.0,5746.0,8185.0,8860.0,4854.0,124592.0,8915.0,16298.0,746.0,40023.0,5565.0,7646.0,34654.0,6828.0,9789.0,25,2016
Michigan,8470560.0,273083.0,1528.0,9899.0,16960.0,4796.0,34579.0,19594.0,12510.0,11831.0,2336.0,9433.0,17270.0,12794.0,5679.0,17268.0,10762.0,7179.0,7403.0,46425.0,11853.0,15605.0,4742.0,15277.0,3954.0,15345.0,128073.0,2265.0,30547.0,26,2016
Minnesota,4534228.0,194772.0,992.0,2901.0,2200.0,2561.0,20872.0,2526.0,4293.0,4921.0,85.0,2352.0,7759.0,2735.0,828.0,1605.0,5678.0,4103.0,2755.0,22503.0,3422.0,5532.0,60402.0,22963.0,11100.0,6331.0,12422.0,1201.0,61821.0,27,2016
Mississippi,2687564.0,67256.0,105.0,487.0,644.0,680.0,3116.0,324.0,72.0,215.0,0.0,1167.0,1394.0,497.0,1077.0,389.0,306.0,72.0,295.0,3740.0,1022.0,1718.0,37.0,5951.0,414.0,2837.0,2114.0,122.0,461.0,28,2016
Missouri,5347120.0,142678.0,830.0,10026.0,3692.0,2665.0,19927.0,1422.0,11709.0,2277.0,220.0,2758.0,5141.0,4089.0,649.0,1453.0,4348.0,2071.0,1572.0,20134.0,2506.0,6769.0,1063.0,13680.0,1958.0,7379.0,11049.0,1169.0,6243.0,29,2016
Montana,924904.0,12920.0,65.0,753.0,499.0,243.0,6493.0,204.0,101.0,210.0,4.0,0.0,84.0,14.0,4.0,15.0,50.0,0.0,20.0,1222.0,521.0,649.0,0.0,235.0,217.0,835.0,497.0,235.0,28.0,30,2016
Nebraska,1557625.0,128899.0,176.0,460.0,997.0,941.0,4546.0,575.0,813.0,1655.0,0.0,368.0,1511.0,331.0,305.0,391.0,1413.0,588.0,343.0,4980.0,1427.0,1490.0,164.0,7908.0,1575.0,1185.0,5170.0,116.0,2992.0,31,2016
Nevada,1853693.0,561619.0,493.0,1504.0,4136.0,3574.0,8068.0,2132.0,3388.0,3492.0,3148.0,817.0,2897.0,1687.0,2155.0,1248.0,626.0,768.0,779.0,28503.0,6217.0,10969.0,36.0,9246.0,7849.0,75691.0,6021.0,2329.0,10063.0,32,2016
New Hampshire,1163411.0,26424.0,731.0,664.0,1504.0,3229.0,3705.0,1210.0,1630.0,946.0,191.0,844.0,1439.0,644.0,160.0,429.0,1686.0,1383.0,784.0,5662.0,750.0,1296.0,14.0,1909.0,1068.0,1520.0,2732.0,569.0,493.0,33,2016
New Jersey,5814062.0,1335729.0,46110.0,10147.0,69178.0,77118.0,22659.0,60025.0,9545.0,22519.0,5266.0,76782.0,72217.0,30263.0,16564.0,23431.0,29429.0,22170.0,17466.0,116434.0,10431.0,78100.0,32.0,18295.0,2923.0,79664.0,67536.0,14564.0,3849.0,34,2016
New Mexico,1258377.0,545986.0,108.0,877.0,1614.0,1110.0,7159.0,484.0,290.0,283.0,99.0,363.0,958.0,434.0,205.0,433.0,664.0,160.0,141.0,4550.0,1455.0,1533.0,56.0,4024.0,1172.0,3314.0,3384.0,551.0,231.0,35,2016
New York,12885786.0,2785081.0,158313.0,158211.0,171133.0,42542.0,58797.0,87778.0,31270.0,38909.0,7443.0,20098.0,60525.0,74319.0,36702.0,114031.0,9109.0,10088.0,27221.0,565187.0,35117.0,103229.0,173.0,23397.0,11233.0,75578.0,94364.0,66085.0,12107.0,36,2016
North Carolina,8284363.0,690417.0,3982.0,3572.0,6993.0,6860.0,21704.0,3641.0,3619.0,3761.0,304.0,11427.0,16304.0,6077.0,1868.0,2644.0,9336.0,6852.0,4065.0,33874.0,6085.0,14761.0,9832.0,23959.0,6795.0,14564.0,20745.0,1460.0,7475.0,37,2016
North Dakota,646489.0,11040.0,119.0,326.0,256.0,418.0,7109.0,300.0,1378.0,575.0,0.0,89.0,616.0,45.0,44.0,155.0,178.0,54.0,19.0,1374.0,287.0,253.0,7.0,524.0,119.0,1132.0,691.0,49.0,1267.0,38,2016
Ohio,10158601.0,240366.0,1921.0,46234.0,14529.0,3548.0,47901.0,7837.0,10950.0,14282.0,413.0,9237.0,16943.0,4784.0,3879.0,3012.0,8165.0,6518.0,3545.0,44400.0,9163.0,11394.0,526.0,12167.0,5237.0,9893.0,40957.0,2438.0,19588.0,39,2016
Oklahoma,3249160.0,245483.0,631.0,1201.0,1035.0,1279.0,8804.0,688.0,323.0,494.0,89.0,980.0,1690.0,1996.0,226.0,1209.0,1116.0,928.0,2586.0,9673.0,1889.0,4422.0,3047.0,17368.0,2265.0,3708.0,5315.0,575.0,719.0,40,2016
Oregon,3184816.0,334636.0,612.0,2951.0,2193.0,3135.0,14439.0,1247.0,1556.0,7452.0,341.0,787.0,6200.0,1145.0,1123.0,919.0,2159.0,1607.0,1452.0,28975.0,10031.0,10115.0,1600.0,24132.0,4481.0,9626.0,8613.0,1256.0,6046.0,41,2016
Pennsylvania,10762972.0,563727.0,18592.0,69439.0,39731.0,13395.0,45578.0,20094.0,7337.0,18091.0,1780.0,18878.0,23381.0,10736.0,4806.0,9528.0,11362.0,6715.0,12836.0,83429.0,6435.0,29158.0,835.0,37344.0,4050.0,15617.0,35016.0,6653.0,5208.0,42,2016
Rhode Island,783244.0,116296.0,7523.0,199.0,6721.0,31606.0,1604.0,2034.0,212.0,432.0,800.0,668.0,1662.0,830.0,50.0,473.0,402.0,427.0,318.0,6789.0,922.0,1149.0,466.0,1884.0,2577.0,1647.0,3376.0,362.0,210.0,44,2016
South Carolina,4230746.0,200761.0,1039.0,1328.0,2553.0,3989.0,11395.0,1485.0,951.0,3514.0,53.0,4552.0,2994.0,1312.0,577.0,519.0,1072.0,1078.0,682.0,10088.0,2512.0,4679.0,1576.0,5892.0,2098.0,7148.0,5061.0,731.0,976.0,45,2016
South Dakota,739897.0,16125.0,22.0,304.0,260.0,158.0,5460.0,54.0,911.0,782.0,23.0,53.0,247.0,140.0,56.0,58.0,152.0,49.0,64.0,1772.0,230.0,468.0,48.0,669.0,479.0,1009.0,732.0,27.0,1904.0,46,2016
Tennessee,5725721.0,241296.0,2143.0,4000.0,2389.0,2176.0,12778.0,1335.0,1425.0,1571.0,337.0,5122.0,5527.0,2696.0,288.0,1641.0,3831.0,1354.0,2245.0,12965.0,4218.0,8736.0,410.0,9667.0,7305.0,6884.0,21176.0,770.0,5428.0,47,2016
Texas,16192095.0,7373797.0,7410.0,9426.0,12588.0,24403.0,63553.0,8880.0,7374.0,10230.0,1829.0,29733.0,69674.0,71893.0,8665.0,18722.0,39041.0,24300.0,35715.0,159186.0,17481.0,56688.0,963.0,205861.0,21363.0,80227.0,68142.0,6717.0,27364.0,48,2016
Utah,2299317.0,267820.0,367.0,2019.0,2190.0,7997.0,8214.0,822.0,2931.0,969.0,665.0,229.0,1425.0,719.0,704.0,572.0,1002.0,1238.0,438.0,13373.0,4795.0,4721.0,84.0,6895.0,3194.0,4522.0,4258.0,220.0,2249.0,49,2016
Vermont,562750.0,6175.0,102.0,574.0,826.0,262.0,2382.0,701.0,1290.0,216.0,94.0,91.0,215.0,159.0,83.0,115.0,39.0,36.0,21.0,1531.0,368.0,500.0,0.0,912.0,370.0,550.0,835.0,106.0,758.0,50,2016
Virginia,6588658.0,530447.0,6250.0,4351.0,8728.0,9182.0,27620.0,3540.0,5170.0,5624.0,1019.0,9930.0,25649.0,30803.0,8867.0,12386.0,19630.0,9988.0,5370.0,57342.0,9596.0,54623.0,336.0,50602.0,9877.0,46101.0,50409.0,1589.0,32890.0,51,2016
Washington,5366663.0,556129.0,1085.0,4457.0,5456.0,5466.0,29182.0,4412.0,5075.0,28353.0,1332.0,3420.0,23140.0,4762.0,14850.0,2382.0,8687.0,8944.0,3960.0,93020.0,25703.0,47892.0,1796.0,60017.0,12357.0,57353.0,15947.0,2832.0,31893.0,53,2016
West Virginia,1701529.0,18164.0,280.0,294.0,1285.0,215.0,2777.0,491.0,73.0,265.0,11.0,316.0,522.0,484.0,28.0,210.0,400.0,253.0,248.0,2899.0,813.0,637.0,22.0,1049.0,391.0,1507.0,1957.0,103.0,313.0,54,2016
Wisconsin,4943643.0,248533.0,340.0,10980.0,3849.0,1771.0,32715.0,6182.0,5036.0,2706.0,444.0,1351.0,5907.0,3084.0,2150.0,1066.0,3313.0,2501.0,1480.0,16253.0,2389.0,4785.0,46243.0,4163.0,3686.0,5055.0,7822.0,855.0,2083.0,55,2016
Wyoming,505407.0,27245.0,62.0,130.0,395.0,248.0,2005.0,43.0,52.0,210.0,0.0,28.0,30.0,54.0,92.0,98.0,23.0,108.0,4.0,776.0,285.0,412.0,37.0,271.0,156.0,684.0,368.0,18.0,82.0,56,2016
Puerto Rico,184679.0,3155521.0,14.0,48.0,661.0,560.0,438.0,15.0,11.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.0,101.0,26.0,0.0,151.0,0.0,77.0,483.0,64.0,0.0,72,2016
Puerto Rico,184147.0,3107078.0,14.0,65.0,735.0,559.0,352.0,15.0,12.0,0.0,0.0,0.0,46.0,0.0,0.0,41.0,0.0,0.0,0.0,1274.0,91.0,18.0,0.0,147.0,0.0,34.0,448.0,65.0,0.0,72,2017
Alabama,4324223.0,146478.0,1020.0,1013.0,1141.0,1206.0,7841.0,583.0,277.0,715.0,132.0,2440.0,2518.0,1237.0,196.0,1121.0,1836.0,597.0,272.0,10517.0,1893.0,8739.0,20.0,7342.0,2770.0,3466.0,6459.0,364.0,416.0,1,2017
Alaska,574744.0,23226.0,207.0,339.0,282.0,230.0,3257.0,446.0,307.0,887.0,14.0,138.0,217.0,142.0,51.0,385.0,37.0,46.0,29.0,1389.0,1333.0,3972.0,3394.0,1071.0,3019.0,16726.0,420.0,83.0,549.0,2,2017
Arizona,4654602.0,1308293.0,796.0,2992.0,6425.0,3562.0,20884.0,5928.0,6685.0,3840.0,1198.0,3942.0,11436.0,2304.0,2687.0,2461.0,6151.0,5238.0,3376.0,31733.0,7013.0,9852.0,104.0,23423.0,4441.0,24419.0,24275.0,2540.0,9283.0,4,2017
Arkansas,2585911.0,146666.0,166.0,908.0,683.0,678.0,4757.0,509.0,274.0,451.0,86.0,1006.0,1892.0,1038.0,228.0,562.0,1383.0,949.0,573.0,5538.0,1021.0,1654.0,1263.0,4536.0,3828.0,2578.0,2942.0,77.0,409.0,5,2017
California,20418288.0,10486447.0,8085.0,27951.0,57613.0,80097.0,101075.0,19677.0,19426.0,35719.0,189940.0,47693.0,183471.0,53900.0,138203.0,26287.0,57481.0,54077.0,31742.0,1180602.0,143412.0,367658.0,74666.0,547165.0,83242.0,795154.0,178553.0,42771.0,65696.0,6,2017
Colorado,4237632.0,603303.0,874.0,2993.0,5049.0,3564.0,24263.0,4407.0,2574.0,5046.0,687.0,1511.0,6792.0,1685.0,1347.0,1000.0,3909.0,3183.0,1768.0,23941.0,6342.0,14780.0,3317.0,20197.0,4808.0,8025.0,10762.0,2112.0,13030.0,8,2017
Connecticut,2656081.0,398297.0,18132.0,2058.0,29979.0,35769.0,9649.0,33862.0,4920.0,5706.0,635.0,7518.0,13012.0,6513.0,1454.0,5201.0,6099.0,5723.0,2671.0,29471.0,3680.0,6709.0,84.0,7630.0,3237.0,8724.0,11374.0,2543.0,1303.0,9,2017
District of Columbia,518706.0,56512.0,801.0,536.0,1841.0,1815.0,2671.0,528.0,569.0,604.0,218.0,354.0,1256.0,536.0,155.0,467.0,159.0,97.0,279.0,5209.0,937.0,1350.0,0.0,1019.0,173.0,1825.0,2172.0,579.0,6532.0,11,2017
Delaware,774288.0,60881.0,3054.0,1373.0,1728.0,561.0,2172.0,789.0,232.0,570.0,18.0,2304.0,2274.0,1310.0,332.0,846.0,2410.0,2054.0,845.0,7582.0,343.0,1550.0,23.0,1206.0,359.0,2628.0,1749.0,86.0,198.0,10,2017
Florida,13669654.0,4078350.0,403839.0,16875.0,46939.0,102147.0,62533.0,22476.0,15598.0,17576.0,2325.0,19967.0,25756.0,18266.0,3340.0,10179.0,11691.0,7015.0,12571.0,72433.0,11833.0,19924.0,1185.0,59824.0,16978.0,63991.0,54386.0,21725.0,3962.0,12,2017
Georgia,8220677.0,763901.0,15469.0,5542.0,4600.0,13757.0,23218.0,2616.0,6052.0,5521.0,269.0,24167.0,30319.0,13469.0,1979.0,7302.0,14735.0,10175.0,6375.0,47036.0,8828.0,46266.0,2807.0,47037.0,8211.0,12700.0,18768.0,3299.0,21061.0,13,2017
Hawaii,986478.0,27328.0,162.0,231.0,1029.0,1630.0,3174.0,537.0,209.0,612.0,94.0,64.0,695.0,23.0,40.0,83.0,255.0,175.0,59.0,33285.0,45415.0,18910.0,40.0,10604.0,3717.0,58455.0,660.0,493.0,180.0,15,2017
Idaho,1377849.0,123817.0,33.0,824.0,697.0,1478.0,4348.0,269.0,2318.0,1043.0,40.0,107.0,853.0,275.0,126.0,75.0,215.0,352.0,54.0,4542.0,1363.0,912.0,118.0,1274.0,886.0,1841.0,2659.0,142.0,164.0,16,2017
Illinois,9312735.0,1608654.0,4848.0,6605.0,33295.0,7226.0,38065.0,179243.0,29527.0,36706.0,2003.0,46315.0,43862.0,48405.0,5637.0,5801.0,21207.0,13228.0,17148.0,102953.0,13643.0,43305.0,465.0,22523.0,11691.0,83021.0,67644.0,5570.0,19475.0,17,2017
Indiana,5672618.0,288236.0,1910.0,26562.0,3226.0,2607.0,30446.0,4095.0,5286.0,4562.0,95.0,3416.0,7093.0,3661.0,5818.0,1566.0,4364.0,2898.0,1777.0,26486.0,6050.0,7371.0,396.0,6425.0,2131.0,8349.0,10399.0,940.0,2554.0,18,2017
Iowa,2698198.0,115267.0,515.0,4334.0,981.0,1299.0,11483.0,514.0,8769.0,1403.0,55.0,934.0,2827.0,662.0,355.0,757.0,2475.0,1195.0,694.0,11798.0,1381.0,2964.0,844.0,7939.0,5441.0,2658.0,6462.0,358.0,2263.0,19,2017
Kansas,2396123.0,205710.0,384.0,2152.0,732.0,1942.0,10599.0,383.0,734.0,678.0,24.0,1110.0,3965.0,1732.0,908.0,1261.0,3672.0,1415.0,735.0,10749.0,2226.0,3756.0,1441.0,12796.0,5048.0,3985.0,4872.0,308.0,3380.0,20,2017
Kentucky,3929849.0,107735.0,1082.0,6278.0,1006.0,1121.0,13752.0,640.0,4622.0,1347.0,73.0,2592.0,2927.0,1655.0,379.0,459.0,1704.0,1109.0,790.0,7215.0,4598.0,3283.0,54.0,4628.0,1497.0,3894.0,8371.0,372.0,4197.0,21,2017
Maine,1186749.0,11186.0,320.0,612.0,1012.0,1323.0,2959.0,654.0,461.0,525.0,39.0,220.0,412.0,163.0,0.0,37.0,247.0,86.0,31.0,3468.0,494.0,432.0,0.0,1213.0,331.0,1431.0,2302.0,137.0,2437.0,23,2017
Louisiana,3991873.0,161384.0,7237.0,753.0,1914.0,2897.0,4947.0,505.0,973.0,830.0,136.0,1189.0,2750.0,2458.0,568.0,527.0,999.0,776.0,466.0,9266.0,1461.0,2938.0,72.0,29008.0,2770.0,4594.0,9426.0,471.0,691.0,22,2017
Massachusetts,4940967.0,564401.0,77930.0,3986.0,32968.0,184962.0,15938.0,16762.0,4605.0,8073.0,7077.0,10324.0,21610.0,7528.0,3229.0,6530.0,8658.0,9374.0,5312.0,129412.0,9344.0,16205.0,522.0,40633.0,5691.0,8099.0,33313.0,6996.0,10669.0,25,2017
Maryland,4613252.0,436910.0,14874.0,3988.0,8650.0,11325.0,16126.0,4326.0,2077.0,4568.0,1709.0,10810.0,19405.0,20664.0,6642.0,7867.0,8251.0,7150.0,5200.0,68633.0,6198.0,39347.0,99.0,21276.0,4887.0,33226.0,18125.0,6667.0,26598.0,24,2017
Michigan,8476289.0,273148.0,1634.0,10030.0,15882.0,4713.0,33685.0,19209.0,12490.0,11735.0,2425.0,8912.0,18381.0,13057.0,6164.0,18532.0,12669.0,8179.0,8060.0,49002.0,12252.0,15732.0,4845.0,13747.0,4332.0,15737.0,135336.0,2003.0,32050.0,26,2017
Minnesota,4557386.0,196279.0,1336.0,2915.0,1962.0,3145.0,19525.0,2561.0,4419.0,4676.0,110.0,1922.0,7313.0,2981.0,835.0,1721.0,6532.0,4265.0,2999.0,23366.0,3781.0,5815.0,61911.0,22918.0,10180.0,7001.0,12724.0,1129.0,69509.0,27,2017
Mississippi,2686128.0,67282.0,120.0,676.0,590.0,718.0,2986.0,326.0,43.0,121.0,0.0,732.0,1544.0,467.0,1026.0,360.0,449.0,160.0,284.0,3489.0,903.0,1756.0,32.0,6102.0,489.0,2968.0,2828.0,171.0,449.0,28,2017
Missouri,5358633.0,146225.0,762.0,10043.0,3309.0,2973.0,19680.0,1580.0,12008.0,2069.0,216.0,2796.0,5675.0,4856.0,778.0,1404.0,4290.0,2025.0,1901.0,20573.0,2604.0,6618.0,1224.0,13727.0,1847.0,7482.0,11479.0,1076.0,5868.0,29,2017
Montana,930797.0,13551.0,54.0,687.0,501.0,299.0,6420.0,222.0,110.0,218.0,4.0,0.0,21.0,17.0,4.0,24.0,50.0,0.0,18.0,1194.0,477.0,592.0,18.0,224.0,273.0,1008.0,457.0,370.0,46.0,30,2017
Nebraska,1566040.0,131614.0,186.0,497.0,787.0,947.0,4484.0,596.0,959.0,1301.0,33.0,179.0,1609.0,324.0,337.0,477.0,1387.0,803.0,609.0,5096.0,1323.0,1575.0,215.0,7550.0,1593.0,1353.0,5299.0,55.0,3304.0,31,2017
New Hampshire,1168119.0,27171.0,668.0,747.0,1471.0,3415.0,3625.0,1253.0,1549.0,974.0,141.0,1135.0,1530.0,681.0,180.0,473.0,2068.0,1340.0,721.0,5601.0,594.0,1424.0,13.0,2121.0,1117.0,1615.0,3396.0,495.0,159.0,33,2017
Nevada,1881829.0,575226.0,535.0,1390.0,4098.0,3840.0,8375.0,1889.0,3594.0,4007.0,3264.0,865.0,3599.0,1567.0,1984.0,1220.0,964.0,817.0,900.0,28617.0,6301.0,11739.0,80.0,9055.0,7632.0,79449.0,5698.0,2417.0,10534.0,32,2017
New Jersey,5821459.0,1360981.0,48073.0,9975.0,67373.0,76347.0,21016.0,59136.0,8811.0,22095.0,4983.0,81103.0,74912.0,29874.0,16583.0,24926.0,31104.0,24295.0,17269.0,121495.0,10036.0,78324.0,22.0,19015.0,2930.0,79417.0,67451.0,15291.0,4196.0,34,2017
New Mexico,1269225.0,541385.0,64.0,765.0,1290.0,939.0,6507.0,474.0,344.0,343.0,84.0,424.0,1019.0,412.0,195.0,256.0,571.0,131.0,157.0,4873.0,1501.0,1663.0,44.0,3883.0,1180.0,3248.0,3576.0,501.0,184.0,35,2017
New York,12924635.0,2810962.0,156539.0,159439.0,165083.0,42332.0,58604.0,86153.0,31537.0,38397.0,7310.0,19759.0,60457.0,77506.0,34929.0,120636.0,9518.0,10556.0,29567.0,588310.0,35353.0,102039.0,289.0,22975.0,11581.0,76127.0,97158.0,65454.0,13037.0,36,2017
North Carolina,8369406.0,704788.0,4756.0,4038.0,6719.0,7344.0,21493.0,3610.0,3493.0,3905.0,370.0,12942.0,17285.0,5931.0,2094.0,2781.0,11516.0,7785.0,4438.0,34508.0,6607.0,14413.0,9697.0,24155.0,7348.0,14568.0,22187.0,1637.0,8404.0,37,2017
North Dakota,654693.0,11806.0,107.0,526.0,215.0,331.0,6401.0,384.0,871.0,531.0,0.0,69.0,553.0,42.0,33.0,172.0,94.0,49.0,9.0,1715.0,477.0,275.0,19.0,525.0,160.0,1353.0,946.0,47.0,1353.0,38,2017
Ohio,10163386.0,244874.0,1730.0,48996.0,13878.0,3889.0,46910.0,7086.0,11130.0,14218.0,430.0,8535.0,18750.0,5057.0,4475.0,3169.0,9688.0,6639.0,3297.0,45786.0,8891.0,11048.0,494.0,12423.0,5139.0,10598.0,42618.0,2189.0,20536.0,39,2017
Oklahoma,3264424.0,251108.0,605.0,1146.0,1041.0,1144.0,8105.0,516.0,395.0,449.0,128.0,1254.0,2068.0,2243.0,326.0,1460.0,896.0,838.0,2676.0,9684.0,1756.0,4347.0,3250.0,17784.0,2188.0,3857.0,5093.0,619.0,737.0,40,2017
Oregon,3214945.0,343032.0,609.0,3024.0,2247.0,3062.0,14473.0,1273.0,1542.0,8262.0,569.0,785.0,6589.0,1135.0,1063.0,1075.0,2475.0,1951.0,1484.0,29681.0,10263.0,9897.0,1820.0,24966.0,4347.0,10552.0,8056.0,1479.0,6798.0,41,2017
Pennsylvania,10750803.0,576232.0,18461.0,71145.0,36863.0,14237.0,44182.0,18972.0,6682.0,17869.0,1842.0,17345.0,23549.0,11626.0,4815.0,10814.0,12124.0,7183.0,14001.0,87245.0,6823.0,29007.0,712.0,36930.0,4247.0,16657.0,36129.0,6696.0,5257.0,42,2017
Rhode Island,780740.0,119710.0,8375.0,163.0,6281.0,30744.0,1967.0,1624.0,116.0,447.0,769.0,505.0,1789.0,983.0,44.0,463.0,511.0,737.0,354.0,7401.0,801.0,1155.0,441.0,1771.0,2643.0,1356.0,3035.0,364.0,249.0,44,2017
South Carolina,4283646.0,205469.0,1060.0,1489.0,2319.0,4055.0,11542.0,1617.0,892.0,3548.0,28.0,4358.0,3451.0,1312.0,603.0,499.0,1348.0,1163.0,878.0,11735.0,2216.0,4769.0,1207.0,5509.0,2135.0,6957.0,5326.0,829.0,970.0,45,2017
South Dakota,744104.0,16416.0,41.0,393.0,286.0,126.0,5735.0,63.0,668.0,721.0,2.0,74.0,268.0,203.0,0.0,123.0,235.0,57.0,69.0,1434.0,247.0,570.0,47.0,657.0,625.0,1052.0,723.0,37.0,1896.0,46,2017
Tennessee,5762777.0,248552.0,1875.0,3647.0,2276.0,2391.0,12233.0,1175.0,1130.0,1776.0,143.0,5903.0,5610.0,2570.0,201.0,1398.0,4015.0,2015.0,1977.0,14774.0,4341.0,8417.0,452.0,9718.0,6920.0,7298.0,23463.0,514.0,6039.0,47,2017
Texas,16455855.0,7498255.0,7418.0,10325.0,12216.0,24797.0,62527.0,8945.0,7892.0,9799.0,1808.0,31864.0,73089.0,77847.0,8855.0,19520.0,44226.0,27274.0,37866.0,164449.0,17713.0,56064.0,908.0,214373.0,21281.0,82851.0,77686.0,6402.0,29839.0,48,2017
Utah,2334994.0,274178.0,257.0,2012.0,2186.0,9603.0,8150.0,959.0,2668.0,1092.0,695.0,380.0,1487.0,751.0,663.0,510.0,1362.0,1377.0,300.0,14553.0,4900.0,4587.0,115.0,7555.0,3785.0,4394.0,4257.0,211.0,2502.0,49,2017
Vermont,561646.0,5878.0,121.0,580.0,812.0,221.0,2156.0,612.0,1397.0,365.0,96.0,131.0,302.0,171.0,84.0,159.0,13.0,0.0,57.0,1894.0,364.0,409.0,0.0,654.0,195.0,503.0,759.0,129.0,796.0,50,2017
Virginia,6613662.0,544455.0,5781.0,4510.0,9011.0,9054.0,26706.0,3540.0,5192.0,5358.0,1045.0,10085.0,26218.0,32266.0,8496.0,14121.0,20356.0,10319.0,5619.0,59595.0,10269.0,56852.0,275.0,49744.0,10251.0,45823.0,50869.0,1585.0,37476.0,51,2017
West Virginia,1693131.0,17955.0,228.0,217.0,1388.0,245.0,2642.0,381.0,55.0,211.0,11.0,477.0,568.0,434.0,8.0,467.0,639.0,207.0,187.0,2823.0,876.0,415.0,21.0,916.0,342.0,1473.0,2018.0,59.0,280.0,54,2017
Washington,5438146.0,563389.0,1232.0,4871.0,4590.0,5743.0,28129.0,4490.0,5310.0,29092.0,1515.0,3518.0,26272.0,5405.0,16271.0,2749.0,9340.0,8893.0,5070.0,98241.0,26351.0,47992.0,1411.0,61224.0,12534.0,58642.0,15944.0,3436.0,32340.0,53,2017
Wyoming,506060.0,27302.0,79.0,131.0,401.0,127.0,2050.0,35.0,31.0,204.0,0.0,14.0,35.0,11.0,31.0,45.0,29.0,116.0,17.0,914.0,298.0,347.0,30.0,161.0,153.0,798.0,415.0,17.0,86.0,56,2017
Wisconsin,4955244.0,249076.0,440.0,10775.0,3388.0,2115.0,31618.0,6274.0,4648.0,3039.0,365.0,1811.0,6028.0,3150.0,2400.0,1053.0,3876.0,2545.0,1746.0,16757.0,2086.0,4510.0,45546.0,4041.0,3700.0,4921.0,7899.0,766.0,2353.0,55,2017
